ix,time,ms,rss,heapTotal,heapUsed,heapUsedGrowth,external,arrayBuffers
4521,9252.8014,1.3438999999998487,28975104,9764864,6546448,36385920,1426962,85271
4522,9254.2365,1.4351000000006024,28975104,9764864,6553760,36393232,1427039,85348
4523,9255.4939,1.2573999999985972,28975104,9764864,6561048,36400520,1427116,85425
4524,9256.7952,1.3013000000009924,28975104,9764864,6568336,36407808,1427193,85502
4525,9258.0793,1.2840999999989435,28975104,9764864,6575624,36415096,1427270,85579
4526,9260.6528,2.573500000000422,28983296,9764864,4915880,36415096,1427347,26678
4527,9264.4999,3.8471000000008644,28983296,9764864,4923192,36422408,1368446,26755
4528,9266.1088,1.6088999999992666,28983296,9764864,4930528,36429744,1368523,26832
4529,9267.5351,1.4262999999991735,28983296,9764864,4937864,36437080,1368600,26909
4530,9268.9518,1.4167000000015832,28983296,9764864,4945200,36444416,1368677,26986
4531,9290.8099,21.858099999999467,28983296,9764864,4952536,36451752,1368754,27063
4532,9297.4051,6.59519999999975,28983296,9764864,4959872,36459088,1368831,27140
4533,9301.9733,4.568199999999706,28983296,9764864,4967192,36466408,1368908,27217
4534,9305.6706,3.6972999999998137,28983296,9764864,4974528,36473744,1368985,27294
4535,9309.3277,3.657100000000355,28983296,9764864,4981888,36481104,1369062,27371
4536,9315.6518,6.324099999999817,28983296,9764864,4989224,36488440,1369139,27448
4537,9318.564,2.9122000000006665,28983296,9764864,4996584,36495800,1369216,27525
4538,9320.739,2.1749999999992724,28983296,9764864,5003936,36503152,1369293,27602
4539,9323.1468,2.4078000000008615,28987392,9764864,5011264,36510480,1369370,27679
4540,9325.2634,2.11659999999938,28987392,9764864,5018576,36517792,1369447,27756
4541,9330.6333,5.369899999999689,28987392,9764864,5026048,36525264,1377716,36025
4542,9332.8352,2.2019000000000233,28987392,9764864,5033336,36532552,1377793,36102
4543,9334.7488,1.9135999999998603,28987392,9764864,5040624,36539840,1377870,36179
4544,9336.6928,1.9440000000013242,28987392,9764864,5047912,36547128,1377947,36256
4545,9338.375,1.682199999999284,28987392,9764864,5055200,36554416,1378024,36333
4546,9340.1338,1.75879999999961,28987392,9764864,5062472,36561688,1378101,36410
4547,9341.7904,1.6566000000002532,28987392,9764864,5069744,36568960,1378178,36487
4548,9345.2477,3.457300000000032,28987392,9764864,5077032,36576248,1378255,36564
4549,9347.9367,2.6890000000003056,28987392,9764864,5084320,36583536,1378332,36641
4550,9349.6016,1.6648999999997613,28987392,9764864,5091568,36590784,1378409,36718
4551,9350.9338,1.3322000000007392,28987392,9764864,5098856,36598072,1378486,36795
4552,9352.4298,1.495999999999185,28987392,9764864,5106144,36605360,1378563,36872
4553,9353.6855,1.255699999999706,28987392,9764864,5113432,36612648,1378640,36949
4554,9355.1804,1.4948999999996886,28987392,9764864,5120744,36619960,1378717,37026
4555,9356.6641,1.483700000000681,28987392,9764864,5128032,36627248,1378794,37103
4556,9357.9266,1.2625000000007276,28987392,9764864,5135344,36634560,1378871,37180
4557,9359.7228,1.796199999998862,28987392,9764864,5142656,36641872,1378948,37257
4558,9364.5346,4.811800000001313,28987392,9764864,5149984,36649200,1379025,37334
4559,9366.2487,1.7140999999992346,28987392,9764864,5157272,36656488,1379102,37411
4560,9367.5886,1.3398999999990338,28987392,9764864,5164560,36663776,1379179,37488
4561,9368.8807,1.2921000000005733,28987392,9764864,5171872,36671088,1379256,37565
4562,9370.1845,1.3037999999996828,28987392,9764864,5179160,36678376,1379333,37642
4563,9371.8095,1.625,28987392,9764864,5186448,36685664,1379410,37719
4564,9373.7483,1.938799999999901,28987392,9764864,5193720,36692936,1379487,37796
4565,9375.0103,1.2620000000006257,28987392,9764864,5201008,36700224,1379564,37873
4566,9377.0463,2.036000000000058,28987392,9764864,5208296,36707512,1379641,37950
4567,9382.2127,5.166400000000067,28991488,9764864,5215584,36714800,1379718,38027
4568,9384.3123,2.0995999999995547,28991488,9764864,5222896,36722112,1379795,38104
4569,9385.8408,1.5285000000003492,28991488,9764864,5230184,36729400,1379872,38181
4570,9389.5906,3.7497999999995955,28991488,9764864,5237496,36736712,1379949,38258
4571,9393.208,3.6174000000009983,28991488,9764864,5244784,36744000,1380026,38335
4572,9398.8054,5.597399999998743,28991488,9764864,5252064,36751280,1380103,38412
4573,9400.936,2.1306000000004133,28991488,9764864,5259352,36758568,1380180,38489
4574,9402.0618,1.1257999999997992,28991488,9764864,5266632,36765848,1380257,38566
4575,9403.585,1.5231999999996333,28991488,9764864,5273920,36773136,1380334,38643
4576,9404.926,1.3410000000003492,28991488,9764864,5281200,36780416,1380411,38720
4577,9406.3266,1.4006000000008498,28991488,9764864,5288504,36787720,1380488,38797
4578,9407.5855,1.2588999999989028,28991488,9764864,5295792,36795008,1380565,38874
4579,9409.2751,1.6896000000015192,28991488,9764864,5303064,36802280,1380642,38951
4580,9414.0951,4.819999999999709,28991488,9764864,5310376,36809592,1380719,39028
4581,9415.2976,1.202499999999418,28991488,9764864,5317688,36816904,1380796,39105
4582,9416.5978,1.300199999999677,28991488,9764864,5325000,36824216,1380873,39182
4583,9417.8192,1.221400000000358,28991488,9764864,5332288,36831504,1380950,39259
4584,9419.1622,1.3430000000007567,28991488,9764864,5339576,36838792,1381027,39336
4585,9420.3514,1.1891999999988911,28991488,9764864,5346912,36846128,1381104,39413
4586,9421.7765,1.4251000000003842,28991488,9764864,5354224,36853440,1381181,39490
4587,9423.0031,1.2265999999999622,28991488,9764864,5361512,36860728,1381258,39567
4588,9424.1554,1.152299999999741,28991488,9764864,5368760,36867976,1381335,39644
4589,9425.3461,1.1907000000010157,28991488,9764864,5376048,36875264,1381412,39721
4590,9430.6703,5.324199999999109,28991488,9764864,5383536,36882752,1389681,47990
4591,9432.0485,1.3782000000010157,28991488,9764864,5390824,36890040,1389758,48067
4592,9433.5154,1.4668999999994412,28991488,9764864,5398112,36897328,1389835,48144
4593,9434.7744,1.2590000000000146,28991488,9764864,5405424,36904640,1389912,48221
4594,9436.0587,1.284299999999348,28995584,9764864,5412800,36912016,1389989,48298
4595,9437.4225,1.3638000000009924,28995584,9764864,5420112,36919328,1390066,48375
4596,9438.6788,1.2562999999991007,28995584,9764864,5427400,36926616,1390143,48452
4597,9439.8286,1.1498000000010506,28995584,9764864,5434688,36933904,1390220,48529
4598,9441.2781,1.4494999999988067,28995584,9764864,5441976,36941192,1390297,48606
4599,9443.3409,2.0627999999996973,28995584,9764864,5449264,36948480,1390374,48683
4600,9447.659,4.318100000000413,28995584,9764864,5456552,36955768,1390451,48760
4601,9448.802599999999,1.1435999999994237,28995584,9764864,5463824,36963040,1390528,48837
4602,9450.0328,1.230200000001787,28995584,9764864,5471128,36970344,1390605,48914
4603,9451.2977,1.2648999999983062,28995584,9764864,5478416,36977632,1390682,48991
4604,9452.4682,1.1705000000001746,28995584,9764864,5485704,36984920,1390759,49068
4605,9453.8693,1.4011000000009517,28995584,9764864,5492992,36992208,1390836,49145
4606,9455.1692,1.2998999999999796,28995584,9764864,5500280,36999496,1390913,49222
4607,9456.5725,1.4032999999999447,28995584,9764864,5507528,37006744,1390990,49299
4608,9457.734,1.16150000000016,28995584,9764864,5514776,37013992,1391067,49376
4609,9459.0525,1.3184999999994034,28995584,9764864,5522040,37021256,1391144,49453
4610,9464.0031,4.950600000000122,28995584,9764864,5529328,37028544,1391221,49530
4611,9465.6658,1.6627000000007683,28995584,9764864,5536616,37035832,1391298,49607
4612,9467.0549,1.389099999998507,28995584,9764864,5543904,37043120,1391375,49684
4613,9468.377,1.3221000000012282,28995584,9764864,5551192,37050408,1391452,49761
4614,9469.6529,1.2758999999987282,28995584,9764864,5558472,37057688,1391529,49838
4615,9470.9129,1.2600000000002183,28995584,9764864,5565760,37064976,1391606,49915
4616,9472.2602,1.347300000001269,28995584,9764864,5573048,37072264,1391683,49992
4617,9473.565,1.3047999999998865,28995584,9764864,5580336,37079552,1391760,50069
4618,9475.4491,1.8840999999993073,28839936,9764864,5588672,37087888,1391837,50146
4619,9479.2654,3.8163000000004104,28839936,9764864,5595984,37095200,1391914,50223
4620,9481.3414,2.0759999999991123,28839936,9764864,5603272,37102488,1391991,50300
4621,9482.5354,1.1940000000013242,28839936,9764864,5610560,37109776,1392068,50377
4622,9483.7908,1.2554000000000087,28839936,9764864,5617848,37117064,1392145,50454
4623,9485.0199,1.2290999999986525,28839936,9764864,5625136,37124352,1392222,50531
4624,9486.3077,1.2878000000000611,28839936,9764864,5632424,37131640,1392299,50608
4625,9487.4898,1.1820999999999913,28839936,9764864,5639760,37138976,1392376,50685
4626,9488.7186,1.2288000000007742,28839936,9764864,5647048,37146264,1392453,50762
4627,9489.9845,1.2659000000003289,28839936,9764864,5654336,37153552,1392530,50839
4628,9491.1439,1.1593999999986409,28839936,9764864,5661624,37160840,1392607,50916
4629,9493.2404,2.0965000000014697,28839936,9764864,5668912,37168128,1392684,50993
4630,9497.4631,4.222700000000259,28839936,9764864,5676200,37175416,1392761,51070
4631,9498.9739,1.5108000000000175,28839936,9764864,5683496,37182712,1392838,51147
4632,9500.6642,1.6902999999983876,28839936,9764864,5690784,37190000,1392915,51224
4633,9501.7766,1.1123999999999796,28839936,9764864,5698072,37197288,1392992,51301
4634,9503.0596,1.283000000001266,28844032,9764864,5705360,37204576,1393069,51378
4635,9504.4525,1.3928999999989173,28844032,9764864,5712696,37211912,1393146,51455
4636,9505.655,1.202500000001237,28844032,9764864,5719984,37219200,1393223,51532
4637,9506.8853,1.2302999999992608,28844032,9764864,5727256,37226472,1393300,51609
4638,9508.1679,1.282600000000457,28844032,9764864,5734744,37233960,1401569,59878
4639,9510.5076,2.339700000000448,28844032,9764864,5742032,37241248,1401646,59955
4640,9513.6585,3.150899999998728,28844032,9764864,5749320,37248536,1401723,60032
4641,9514.9343,1.2758000000012544,28844032,9764864,5756608,37255824,1401800,60109
4642,9516.0937,1.1593999999986409,28844032,9764864,5763944,37263160,1401877,60186
4643,9517.3995,1.3058000000000902,28844032,9764864,5771192,37270408,1401954,60263
4644,9518.6293,1.2298000000009779,28844032,9764864,5778480,37277696,1402031,60340
4645,9519.9335,1.3041999999986729,28844032,9764864,5785768,37284984,1402108,60417
4646,9521.2308,1.2973000000001775,28844032,9764864,5793056,37292272,1402185,60494
4647,9522.4004,1.1696000000010827,28844032,9764864,5800344,37299560,1402262,60571
4648,9523.9362,1.5357999999996537,28844032,9764864,5807632,37306848,1402339,60648
4649,9525.2417,1.305500000000393,28844032,9764864,5814920,37314136,1402416,60725
4650,9529.6687,4.42699999999968,28844032,9764864,5822232,37321448,1402493,60802
4651,9531.3551,1.6864000000005035,28848128,9764864,5829504,37328720,1402570,60879
4652,9532.7215,1.3663999999989755,28848128,9764864,5836816,37336032,1402647,60956
4653,9533.8473,1.1257999999997992,28848128,9764864,5844104,37343320,1402724,61033
4654,9535.0764,1.2291000000004715,28848128,9764864,5851352,37350568,1402801,61110
4655,9536.4433,1.3669000000008964,28848128,9764864,5858640,37357856,1402878,61187
4656,9537.684799999999,1.2414999999982683,28848128,9764864,5865928,37365144,1402955,61264
4657,9538.8457,1.1609000000007654,28848128,9764864,5873232,37372448,1403032,61341
4658,9540.2174,1.3716999999996915,28848128,9764864,5880504,37379720,1403109,61418
4659,9541.4777,1.2602999999999156,28848128,9764864,5887792,37387008,1403186,61495
4660,9543.6634,2.185699999999997,28848128,9764864,5895080,37394296,1403263,61572
4661,9546.982899999999,3.319499999999607,28848128,9764864,5902368,37401584,1403340,61649
4662,9548.3922,1.409300000001167,28852224,9764864,5909672,37408888,1403417,61726
4663,9549.512,1.1198000000003958,28852224,9764864,5917008,37416224,1403494,61803
4664,9550.8639,1.3518999999996595,28852224,9764864,5924336,37423552,1403571,61880
4665,9552.0727,1.2088000000003376,28852224,9764864,5931696,37430912,1403648,61957
4666,9553.3354,1.2626999999993131,28852224,9764864,5939056,37438272,1403725,62034
4667,9554.67,1.3346000000001368,28852224,9764864,5946480,37445696,1403802,62111
4668,9555.9151,1.2451000000000931,28852224,9764864,5953792,37453008,1403879,62188
4669,9557.122,1.206899999999223,28852224,9764864,5961128,37460344,1403956,62265
4670,9558.4057,1.2836999999999534,28852224,9764864,5968448,37467664,1404033,62342
4671,9562.2714,3.865700000000288,28852224,9764864,5975784,37475000,1404110,62419
4672,9564.6123,2.3409000000010565,28852224,9764864,5983144,37482360,1404187,62496
4673,9566.1217,1.5093999999990046,28852224,9764864,5990504,37489720,1404264,62573
4674,9567.3887,1.2669999999998254,28852224,9764864,5997840,37497056,1404341,62650
4675,9568.7532,1.3644999999996799,28852224,9764864,6005176,37504392,1404418,62727
4676,9569.958,1.2048000000013417,28852224,9764864,6012512,37511728,1404495,62804
4677,9571.5194,1.5613999999986845,28852224,9764864,6019840,37519056,1404572,62881
4678,9572.7934,1.2740000000012515,28852224,9764864,6027176,37526392,1404649,62958
4679,9574.7182,1.9247999999988679,28852224,9764864,6034512,37533728,1404726,63035
4680,9577.739,3.0208000000002357,28852224,9764864,6041848,37541064,1404803,63112
4681,9580.6163,2.8773000000001048,28852224,9764864,6049176,37548392,1404880,63189
4682,9581.9935,1.377200000000812,28852224,9764864,6056512,37555728,1404957,63266
4683,9583.3124,1.3189000000002125,28856320,9764864,6063872,37563088,1405034,63343
4684,9584.4715,1.1590999999989435,28856320,9764864,6071184,37570400,1405111,63420
4685,9585.6441,1.1725999999998749,28856320,9764864,6078496,37577712,1405188,63497
4686,9586.8683,1.2242000000005646,28856320,9764864,6085784,37585000,1405265,63574
4687,9588.4042,1.5359000000007654,28856320,9764864,6093296,37592512,1413534,71843
4688,9589.7037,1.2994999999991705,28856320,9764864,6100608,37599824,1413611,71920
4689,9590.9777,1.2739999999994325,28856320,9764864,6107944,37607160,1413688,71997
4690,9593.3523,2.37460000000101,28856320,9764864,6115256,37614472,1413765,72074
4691,9597.3535,4.001199999998789,28856320,9764864,6122528,37621744,1413842,72151
4692,9598.9295,1.5760000000009313,28856320,9764864,6129816,37629032,1413919,72228
4693,9600.347,1.4174999999995634,28856320,9764864,6137104,37636320,1413996,72305
4694,9601.7013,1.354300000000876,28856320,9764864,6144344,37643560,1414073,72382
4695,9603.1104,1.4090999999989435,28856320,9764864,6151632,37650848,1414150,72459
4696,9604.4174,1.3070000000006985,28856320,9764864,6158920,37658136,1414227,72536
4697,9605.6483,1.2309000000004744,28856320,9764864,6166208,37665424,1414304,72613
4698,9607.059799999999,1.411499999998341,28856320,9764864,6173520,37672736,1414381,72690
4699,9608.2844,1.2246000000013737,28856320,9764864,6180824,37680040,1414458,72767
4700,9611.3466,3.0622000000003027,28856320,9764864,6188112,37687328,1414535,72844
4701,9613.7841,2.4375,28856320,9764864,6195400,37694616,1414612,72921
4702,9615.1367,1.352599999998347,28856320,9764864,6202672,37701888,1414689,72998
4703,9616.4143,1.2776000000012573,28856320,9764864,6209960,37709176,1414766,73075
4704,9617.5991,1.1847999999990861,28856320,9764864,6217288,37716504,1414843,73152
4705,9619.009,1.4099000000005617,28856320,9764864,6224600,37723816,1414920,73229
4706,9620.6018,1.5928000000003522,28856320,9764864,6231904,37731120,1414997,73306
4707,9622.1915,1.5897000000004482,28856320,9764864,6239192,37738408,1415074,73383
4708,9623.607899999999,1.416399999998248,28856320,9764864,6246440,37745656,1415151,73460
4709,9625.1954,1.5875000000014552,28856320,9764864,6253744,37752960,1415228,73537
4710,9631.0955,5.900099999998929,28860416,9764864,6261032,37760248,1415305,73614
4711,9633.4619,2.3664000000007945,28860416,9764864,6268344,37767560,1415382,73691
4712,9635.3926,1.9306999999989785,28860416,9764864,6275632,37774848,1415459,73768
4713,9637.5746,2.1820000000006985,28860416,9764864,6282920,37782136,1415536,73845
4714,9639.303,1.728399999999965,28860416,9764864,6290208,37789424,1415613,73922
4715,9641.7009,2.397899999999936,28860416,9764864,6297480,37796696,1415690,73999
4716,9646.2873,4.58640000000014,28860416,9764864,6304768,37803984,1415767,74076
4717,9647.5995,1.3122000000003027,28860416,9764864,6312040,37811256,1415844,74153
4718,9648.8333,1.2337999999999738,28860416,9764864,6319328,37818544,1415921,74230
4719,9650.0308,1.1975000000002183,28860416,9764864,6326616,37825832,1415998,74307
4720,9652.736499999999,2.7056999999986147,29302784,9764864,6333904,37833120,1416075,74384
4721,9654.0162,1.2797000000009575,29589504,9764864,6341256,37840472,1416152,74461
4722,9655.544,1.5277999999998428,29659136,9764864,6348592,37847808,1416229,74538
4723,9656.9521,1.4081000000005588,29679616,9764864,6355896,37855112,1416306,74615
4724,9659.493699999999,2.5415999999986525,29536256,9764864,6363208,37862424,1416383,74692
4725,9664.4842,4.990500000001703,28950528,9764864,6388600,37887816,1416460,74769
4726,9666.0017,1.5174999999999272,28950528,9764864,6395920,37895136,1416537,74846
4727,9667.561,1.5592999999989843,28950528,9764864,6403264,37902480,1416614,74923
4728,9669.0096,1.4485999999997148,28950528,9764864,6410576,37909792,1416691,75000
4729,9670.3196,1.3100000000013097,28950528,9764864,6417896,37917112,1416768,75077
4730,9671.6096,1.2899999999990541,28950528,9764864,6425216,37924432,1416845,75154
4731,9672.8455,1.235899999999674,28950528,9764864,6432536,37931752,1416922,75231
4732,9674.0837,1.2381999999997788,28950528,9764864,6439816,37939032,1416999,75308
4733,9675.7539,1.6702000000004773,28950528,9764864,6447136,37946352,1417076,75385
4734,9679.6365,3.8826000000008207,28950528,9764864,6454456,37953672,1417153,75462
4735,9680.9586,1.3220999999994092,28950528,9764864,6461976,37961192,1425422,83731
4736,9682.1619,1.203299999999217,28954624,9764864,6469296,37968512,1425499,83808
4737,9683.6566,1.494700000001103,28954624,9764864,6476616,37975832,1425576,83885
4738,9684.8192,1.1625999999996566,28954624,9764864,6483888,37983104,1425653,83962
4739,9686.0874,1.2682000000004336,28954624,9764864,6491160,37990376,1425730,84039
4740,9687.3556,1.2682000000004336,28954624,9764864,6498432,37997648,1425807,84116
4741,9688.627700000001,1.2721000000001368,28954624,9764864,6505688,38004904,1425884,84193
4742,9689.8481,1.2203999999983353,28954624,9764864,6512976,38012192,1425961,84270
4743,9691.0114,1.163300000000163,28954624,9764864,6520248,38019464,1426038,84347
4744,9693.014,2.002599999999802,28954624,9764864,6527520,38026736,1426115,84424
4745,9697.9278,4.913800000000265,28954624,9764864,6534800,38034016,1426192,84501
4746,9699.5323,1.6045000000012806,28954624,9764864,6542072,38041288,1426269,84578
4747,9700.7804,1.2480999999988853,28954624,9764864,6549344,38048560,1426346,84655
4748,9702.0877,1.3073000000003958,28954624,9764864,6556616,38055832,1426423,84732
4749,9703.37,1.2823000000007596,28954624,9764864,6563888,38063104,1426500,84809
4750,9704.5956,1.2255999999997584,28954624,9764864,6571136,38070352,1426577,84886
4751,9706.0127,1.4170999999987544,28954624,9764864,6578408,38077624,1426654,84963
4752,9707.2465,1.2337999999999738,28954624,9764864,6585680,38084896,1426731,85040
4753,9708.7178,1.4713000000010652,28954624,9764864,6592912,38092128,1426808,85117
4754,9712.3274,3.609599999999773,28954624,9764864,6600184,38099400,1426885,85194
4755,9713.9468,1.6193999999995867,28954624,9764864,6607456,38106672,1426962,85271
4756,9715.3493,1.4025000000001455,28954624,9764864,6614752,38113968,1427039,85348
4757,9716.7322,1.382900000000518,28954624,9764864,6622024,38121240,1427116,85425
4758,9717.9532,1.220999999999549,28954624,9764864,6629296,38128512,1427193,85502
4759,9719.3046,1.3513999999995576,28954624,9764864,6636568,38135784,1427270,85579
4760,9720.5883,1.2836999999999534,28954624,9764864,6643840,38143056,1427347,85656
4761,9722.0768,1.4885000000012951,28971008,10289152,4981424,38143056,1378794,26755
4762,9723.3259,1.249099999999089,28971008,10289152,4988728,38150360,1368523,26832
4763,9724.6218,1.2959000000009837,28975104,10289152,4996008,38157640,1368600,26909
4764,9728.4578,3.8359999999993306,28975104,10289152,5003312,38164944,1368677,26986
4765,9731.2839,2.826100000000224,28975104,10289152,5010592,38172224,1368754,27063
4766,9732.8722,1.5882999999994354,28975104,10289152,5017872,38179504,1368831,27140
4767,9734.2029,1.3307000000004336,28975104,10289152,5025152,38186784,1368908,27217
4768,9735.4347,1.2317999999995664,28975104,10289152,5032432,38194064,1368985,27294
4769,9736.6018,1.1671000000005733,28975104,10289152,5039712,38201344,1369062,27371
4770,9737.9145,1.3127000000004045,28975104,10289152,5046992,38208624,1369139,27448
4771,9739.1958,1.281299999998737,28975104,10289152,5054296,38215928,1369216,27525
4772,9740.5725,1.3767000000007101,28975104,10289152,5061576,38223208,1369293,27602
4773,9741.9061,1.333599999999933,28975104,10289152,5068856,38230488,1369370,27679
4774,9745.9789,4.072799999999916,28975104,10289152,5076136,38237768,1369447,27756
4775,9747.277900000001,1.2990000000008877,28975104,10289152,5083416,38245048,1369524,27833
4776,9748.6042,1.3262999999988097,28975104,10289152,5090712,38252344,1369601,27910
4777,9749.8333,1.2291000000004715,28975104,10289152,5098016,38259648,1369678,27987
4778,9751.0712,1.2379000000000815,28975104,10289152,5105256,38266888,1369755,28064
4779,9752.276,1.2047999999995227,28975104,10289152,5112536,38274168,1369832,28141
4780,9753.4424,1.166400000000067,28975104,10289152,5119808,38281440,1369909,28218
4781,9754.7507,1.3083000000005995,28975104,10289152,5127088,38288720,1369986,28295
4782,9755.9239,1.1731999999992695,28975104,10289152,5134368,38296000,1370063,28372
4783,9757.1494,1.2255000000004657,28975104,10289152,5141648,38303280,1370140,28449
4784,9758.2952,1.1458000000002357,28975104,10289152,5149128,38310760,1378409,36718
4785,9763.0173,4.722099999999045,28975104,10289152,5156408,38318040,1378486,36795
4786,9764.4773,1.4600000000009459,28975104,10289152,5163688,38325320,1378563,36872
4787,9765.981,1.5036999999992986,28975104,10289152,5170968,38332600,1378640,36949
4788,9767.2698,1.2888000000002648,28975104,10289152,5178264,38339896,1378717,37026
4789,9768.5456,1.2757999999994354,28975104,10289152,5185544,38347176,1378794,37103
4790,9769.8282,1.282600000000457,28975104,10289152,5192824,38354456,1378871,37180
4791,9771.190200000001,1.3620000000009895,28975104,10289152,5200064,38361696,1378948,37257
4792,9772.3413,1.1510999999991327,28979200,10289152,5207376,38369008,1379025,37334
4793,9773.5735,1.2322000000003754,28979200,10289152,5214704,38376336,1379102,37411
4794,9774.7972,1.2237000000004628,28979200,10289152,5222008,38383640,1379179,37488
4795,9777.7096,2.912399999999252,28979200,10289152,5229312,38390944,1379256,37565
4796,9780.3883,2.67870000000039,28979200,10289152,5236592,38398224,1379333,37642
4797,9781.7186,1.3302999999996246,28979200,10289152,5243864,38405496,1379410,37719
4798,9782.947,1.228399999999965,28979200,10289152,5251144,38412776,1379487,37796
4799,9784.2546,1.3076000000000931,28979200,10289152,5258416,38420048,1379564,37873
4800,9785.4171,1.1625000000003638,28979200,10289152,5265696,38427328,1379641,37950
4801,9786.5915,1.1743999999998778,28979200,10289152,5272976,38434608,1379718,38027
4802,9787.766,1.1744999999991705,28979200,10289152,5280256,38441888,1379795,38104
4803,9789.11,1.3440000000009604,28979200,10289152,5287528,38449160,1379872,38181
4804,9790.2827,1.1726999999991676,28979200,10289152,5294792,38456424,1379949,38258
4805,9791.5319,1.2492000000002008,28979200,10289152,5302072,38463704,1380026,38335
4806,9795.2353,3.703400000000329,28979200,10289152,5309312,38470944,1380103,38412
4807,9797.7452,2.5098999999991065,28979200,10289152,5316616,38478248,1380180,38489
4808,9799.4752,1.7300000000013824,28979200,10289152,5323896,38485528,1380257,38566
4809,9800.8622,1.3869999999988067,28979200,10289152,5331176,38492808,1380334,38643
4810,9801.9932,1.1310000000012224,28979200,10289152,5338456,38500088,1380411,38720
4811,9803.329,1.335799999998926,28979200,10289152,5345736,38507368,1380488,38797
4812,9804.6062,1.2772000000004482,28979200,10289152,5353008,38514640,1380565,38874
4813,9805.9531,1.3469000000004598,28979200,10289152,5360288,38521920,1380642,38951
4814,9807.2658,1.3126999999985856,28979200,10289152,5367568,38529200,1380719,39028
4815,9808.8422,1.5763999999999214,28979200,10289152,5374848,38536480,1380796,39105
4816,9813.0474,4.205200000000332,28979200,10289152,5382128,38543760,1380873,39182
4817,9814.4497,1.402299999999741,28979200,10289152,5389432,38551064,1380950,39259
4818,9815.7295,1.2798000000002503,28979200,10289152,5396736,38558368,1381027,39336
4819,9817.0379,1.3083999999998923,28983296,10289152,5404040,38565672,1381104,39413
4820,9818.2834,1.2455000000009022,28983296,10289152,5411368,38573000,1381181,39490
4821,9819.551,1.26759999999922,28983296,10289152,5418656,38580288,1381258,39567
4822,9820.7267,1.1756999999997788,28983296,10289152,5425928,38587560,1381335,39644
4823,9822.1542,1.4275000000016007,28983296,10289152,5433256,38594888,1381412,39721
4824,9823.3437,1.1894999999985885,28983296,10289152,5440584,38602216,1381489,39798
4825,9824.5233,1.179600000001301,28983296,10289152,5447912,38609544,1381566,39875
4826,9828.1299,3.606599999999162,28983296,10289152,5455240,38616872,1381643,39952
4827,9830.7712,2.641299999999319,28983296,10289152,5462568,38624200,1381720,40029
4828,9832.3697,1.5985000000000582,28983296,10289152,5469920,38631552,1381797,40106
4829,9833.734,1.3643000000010943,28983296,10289152,5477248,38638880,1381874,40183
4830,9835.0635,1.3294999999998254,28983296,10289152,5484568,38646200,1381951,40260
4831,9836.3356,1.2721000000001368,28983296,10289152,5491896,38653528,1382028,40337
4832,9837.6155,1.279899999999543,28983296,10289152,5499384,38661016,1390297,48606
4833,9838.8523,1.236800000000585,28983296,10289152,5506712,38668344,1390374,48683
4834,9840.1078,1.2554999999993015,28983296,10289152,5514040,38675672,1390451,48760
4835,9841.603,1.495199999999386,28983296,10289152,5521368,38683000,1390528,48837
4836,9845.791,4.188000000000102,28983296,10289152,5528712,38690344,1390605,48914
4837,9847.2454,1.4544000000005326,28983296,10289152,5535992,38697624,1390682,48991
4838,9848.508,1.2626000000000204,28983296,10289152,5543320,38704952,1390759,49068
4839,9849.7026,1.1946000000007189,28983296,10289152,5550640,38712272,1390836,49145
4840,9850.9244,1.221799999999348,28983296,10289152,5557968,38719600,1390913,49222
4841,9852.0787,1.1543000000001484,28983296,10289152,5565296,38726928,1390990,49299
4842,9853.3082,1.2294999999994616,28987392,10289152,5572624,38734256,1391067,49376
4843,9854.6921,1.3839000000007218,28987392,10289152,5579928,38741560,1391144,49453
4844,9855.9445,1.2523999999993976,28987392,10289152,5587208,38748840,1391221,49530
4845,9857.2953,1.350800000000163,28987392,10289152,5594488,38756120,1391298,49607
4846,9859.0638,1.768500000000131,28987392,10289152,5601768,38763400,1391375,49684
4847,9863.6825,4.618700000000899,28987392,10289152,5609048,38770680,1391452,49761
4848,9865.2179,1.5353999999988446,28987392,10289152,5616328,38777960,1391529,49838
4849,9866.6194,1.4014999999999418,28987392,10289152,5623608,38785240,1391606,49915
4850,9867.9585,1.3391000000010536,28987392,10289152,5630888,38792520,1391683,49992
4851,9869.2698,1.3112999999993917,28987392,10289152,5638128,38799760,1391760,50069
4852,9870.5157,1.2458999999998923,28987392,10289152,5645368,38807000,1391837,50146
4853,9872.3534,1.8377000000000407,29134848,10289152,5652672,38814304,1391914,50223
4854,9873.7388,1.3853999999992084,28880896,10289152,5661376,38823008,1391991,50300
4855,9876.997,3.2582000000002154,28880896,10289152,5668680,38830312,1392068,50377
4856,9880.3616,3.3646000000007916,28880896,10289152,5675952,38837584,1392145,50454
4857,9881.7624,1.4007999999994354,28880896,10289152,5683232,38844864,1392222,50531
4858,9883.0149,1.2525000000005093,28880896,10289152,5690512,38852144,1392299,50608
4859,9884.3075,1.2926000000006752,28880896,10289152,5697792,38859424,1392376,50685
4860,9885.6534,1.3458999999984371,28880896,10289152,5705072,38866704,1392453,50762
4861,9886.9252,1.2718000000004395,28880896,10289152,5712352,38873984,1392530,50839
4862,9888.1696,1.2443999999995867,28880896,10289152,5719632,38881264,1392607,50916
4863,9889.5008,1.3312000000005355,28884992,10289152,5726912,38888544,1392684,50993
